378396,-1
121615,-1
148655,-1
307158,-1
200724,-1
556568,-1
546130,-1
241422,-1
27495,-1
311890,-1
463414,-1
542640,-1
428896,-1
122750,-1
269431,-1
186056,-1
523995,-1
557021,-1
145935,-1
336660,-1
177010,-1
282099,-1
308589,-1
18466,-1
512951,-1
377609,-1
153711,-1
123366,-1
132991,-1
199487,-1
37719,-1
238589,-1
58184,-1
495344,-1
71989,-1
149566,-1
80590,-1
103430,-1
108375,-1
101646,-1
551197,-1
335697,-1
98447,-1
260129,-1
140733,-1
554598,-1
272729,-1
579667,-1
410574,-1
571671,-1
503227,-1
512662,-1
264781,-1
80634,-1
314065,-1
83093,-1
387849,-1
35817,-1
462957,-1
419001,-1
483261,-1
144832,-1
197222,-1
321318,-1
224168,-1
549184,-1
498295,-1
427169,-1
128775,-1
338385,-1
479272,-1
253522,-1
40455,-1
62057,-1
128106,-1
498770,-1
477392,-1
413615,-1
276460,-1
485868,-1
434201,-1
312390,-1
226961,-1
61159,-1
428117,-1
317573,-1
243153,-1
351759,-1
232957,-1
216391,-1
337452,-1
18780,-1
298481,-1
372003,-1
576581,-1
548215,-1
370162,-1
570178,-1
297984,-1
366071,-1
445392,-1
106383,-1
552617,-1
387256,-1
319543,-1
258071,-1
183602,-1
383605,-1
436333,-1
303370,-1
36755,-1
97504,-1
539851,-1
335066,-1
532595,-1
376806,-1
231320,-1
284902,-1
446093,-1
289782,-1
358239,-1
488139,-1
523907,-1
283479,-1
363252,-1
43892,-1
261673,-1
541505,-1
30203,-1
389292,-1
392631,-1
450735,-1
97411,-1
32061,-1
505898,-1
403358,-1
376573,-1
246539,-1
325302,-1
309706,-1
40130,-1
424844,-1
358706,-1
182863,-1
457555,-1
247110,-1
219735,-1
243336,-1
82083,-1
150614,-1
374818,-1
335865,-1
199721,-1
140850,-1
526754,-1
122667,-1
326841,-1
574251,-1
92646,-1
461996,-1
447457,-1
270460,-1
443084,-1
2964,-1
193171,-1
205069,-1
218863,-1
137724,-1
296360,-1
447738,-1
323108,-1
170483,-1
322445,-1
66637,-1
449469,-1
290072,-1
391488,-1
22890,-1
283624,-1
13372,-1
247126,-1
524925,-1
491204,-1
227178,-1
402041,-1
51001,-1
406988,-1
207467,-1
297997,-1
233153,-1
199029,-1
152556,-1
551710,-1
347167,-1
560532,-1
485632,-1
270369,-1
3000,-1
119093,-1
81128,-1
508504,-1
85939,-1
537720,-1
17578,-1
84712,-1
115917,-1
214265,-1
385882,-1
487228,-1
506056,-1
147701,-1
455543,-1
131816,-1
39195,-1
462067,-1
380395,-1
304125,-1
455406,-1
492096,-1
74065,-1
343291,-1
237355,-1
464174,-1
449414,-1
259655,-1
488676,-1
151236,-1
185153,-1
84167,-1
573476,-1
410107,-1
390414,-1
512458,-1
463474,-1
307757,-1
472749,-1
174059,-1
538518,-1
494733,-1
581282,-1
469559,-1
125550,-1
335525,-1
276621,-1
141101,-1
156757,-1
250295,-1
417365,-1
151163,-1
78583,-1
289791,-1
466223,-1
422782,-1
400343,-1
314951,-1
421086,-1
282514,-1
446539,-1
419019,-1
401001,-1
351807,-1
535218,-1
218579,-1
566584,-1
277267,-1
387338,-1
306359,-1
45659,-1
51052,-1
502288,-1
69432,-1
135242,-1
215003,-1
554950,-1
231047,-1
288943,-1
140291,-1
84594,-1
427238,-1
467273,-1
227012,-1
468401,-1
333492,-1
295257,-1
225755,-1
20044,-1
512941,-1
352357,-1
499141,-1
396380,-1
406187,-1
399442,-1
225539,-1
532260,-1
262935,-1
520590,-1
448274,-1
380429,-1
236556,-1
243071,-1
522827,-1
27299,-1
454541,-1
16659,-1
104752,-1
192407,-1
206968,-1
501269,-1
561907,-1
60182,-1
556830,-1
574760,-1
526070,-1
95455,-1
111998,-1
61843,-1
44625,-1
417070,-1
515470,-1
514295,-1
31230,-1
93078,-1
166985,-1
337976,-1
362157,-1
347796,-1
444285,-1
322634,-1
314257,-1
575980,-1
217151,-1
417844,-1
388057,-1
390567,-1
52299,-1
335752,-1
353284,-1
320963,-1
498679,-1
386154,-1
297527,-1
246356,-1
353997,-1
397569,-1
201368,-1
113844,-1
50736,-1
160648,-1
109777,-1
321673,-1
154244,-1
318071,-1
441212,-1
31885,-1
196971,-1
360585,-1
46592,-1
462398,-1
117578,-1
128434,-1
503497,-1
537807,-1
105660,-1
264885,-1
558576,-1
209794,-1
457660,-1
525459,-1
68866,-1
7476,-1
439509,-1
143323,-1
210710,-1
144018,-1
430925,-1
406295,-1
578294,-1
7944,-1
443093,-1
127214,-1
471315,-1
337147,-1
444166,-1
147733,-1
426510,-1
499862,-1
102252,-1
61144,-1
200181,-1
27679,-1
56667,-1
548575,-1
62477,-1
568341,-1
520272,-1
209191,-1
112495,-1
225069,-1
388807,-1
537188,-1
577197,-1
148602,-1
304833,-1
488553,-1
532419,-1
299463,-1
14025,-1
308210,-1
520883,-1
524662,-1
540370,-1
278816,-1
471962,-1
409166,-1
75691,-1
131118,-1
439906,-1
419171,-1
581346,-1
61936,-1
94826,-1
174896,-1
468760,-1
330607,-1
384029,-1
376750,-1
430759,-1
555020,-1
184184,-1
313518,-1
267604,-1
423481,-1
309087,-1
520456,-1
551994,-1
379349,-1
239870,-1
197407,-1
166653,-1
117969,-1
205460,-1
473352,-1
63182,-1
275932,-1
388031,-1
282930,-1
517123,-1
336688,-1
549605,-1
284639,-1
502148,-1
411191,-1
99159,-1
158362,-1
116603,-1
47175,-1
194564,-1
426525,-1
561545,-1
18276,-1
462383,-1
152197,-1
138772,-1
316293,-1
465200,-1
125690,-1
392747,-1
443916,-1
426979,-1
78536,-1
515252,-1
96586,-1
398924,-1
567396,-1
276845,-1
572310,-1
439692,-1
537127,-1
321305,-1
171120,-1
554010,-1
141827,-1
510334,-1
482775,-1
328298,-1
20052,-1
579299,-1
580238,-1
298353,-1
536127,-1
463814,-1
119129,-1
39395,-1
340160,-1
475236,-1
370537,-1
441972,-1
310158,-1
96808,-1
